,logits,pred_label,label
69,0.2482789307832718,0,0
70,0.38884538412094116,0,0
71,0.41365382075309753,0,0
72,0.3449861705303192,0,0
73,0.5151304006576538,1,0
74,0.17040936648845673,0,0
75,0.5257800817489624,1,0
76,0.16799113154411316,0,0
77,0.25191715359687805,0,0
78,0.19060854613780975,0,0
79,0.46014827489852905,0,0
80,0.1032789796590805,0,0
81,0.0943794921040535,0,0
82,0.07532145828008652,0,0
83,0.08526870608329773,0,0
84,0.44682297110557556,0,0
85,0.4257858991622925,0,0
86,0.2700543701648712,0,0
87,0.11665501445531845,0,0
88,0.5829551219940186,1,0
89,0.6181703805923462,1,0
90,0.16673125326633453,0,0
91,0.3666142523288727,0,0
92,0.5944626331329346,1,0
93,0.2695750892162323,0,0
94,0.1822526752948761,0,0
95,0.5948746204376221,1,0
96,0.6271013021469116,1,0
97,0.19974194467067719,0,0
98,0.20919597148895264,0,0
99,0.5787036418914795,1,0
100,0.5511049032211304,1,0
101,0.11288999766111374,0,0
102,0.5066913366317749,1,0
103,0.19096235930919647,0,0
104,0.59711092710495,1,0
105,0.6159723997116089,1,0
106,0.2837543487548828,0,0
107,0.14941129088401794,0,0
108,0.33084383606910706,0,0
109,0.3936043679714203,0,0
110,0.2634125053882599,0,0
111,0.15256725251674652,0,0
112,0.43554720282554626,0,0
113,0.3266187608242035,0,0
114,0.18231628835201263,0,0
115,0.688784658908844,1,0
116,0.6149043440818787,1,0
117,0.12891785800457,0,0
118,0.06682931631803513,0,0
119,0.2956077456474304,0,0
120,0.2945559322834015,0,0
121,0.4448266625404358,0,0
122,0.30358439683914185,0,0
123,0.22491444647312164,0,0
124,0.3144834637641907,0,0
125,0.4111863672733307,0,0
126,0.14970891177654266,0,0
127,0.6445363163948059,1,0
128,0.29805564880371094,0,0
129,0.16860483586788177,0,0
130,0.6460878252983093,1,0
131,0.2825024425983429,0,0
132,0.15285637974739075,0,0
133,0.642693817615509,1,0
134,0.23853546380996704,0,0
135,0.07630069553852081,0,0
136,0.3177291452884674,0,0
137,0.24488407373428345,0,0
138,0.21212682127952576,0,0
139,0.22289332747459412,0,0
140,0.2832135260105133,0,0
141,0.14256148040294647,0,0
142,0.04004911705851555,0,0
143,0.203695148229599,0,0
144,0.1391027867794037,0,0
145,0.4188534617424011,0,0
146,0.3548087775707245,0,0
147,0.26995545625686646,0,0
148,0.13659250736236572,0,0
149,0.6403653621673584,1,0
150,0.2121412456035614,0,0
151,0.13107436895370483,0,0
152,0.6265820860862732,1,0
153,0.23530644178390503,0,0
154,0.14966562390327454,0,0
155,0.13926661014556885,0,0
156,0.5769855976104736,1,0
157,0.17553144693374634,0,0
158,0.3279494047164917,0,0
159,0.4999611973762512,0,0
160,0.17488831281661987,0,0
161,0.40139254927635193,0,0
162,0.38441208004951477,0,0
163,0.09523516148328781,0,0
164,0.2737799882888794,0,0
165,0.34624210000038147,0,0
166,0.12442672997713089,0,0
167,0.3311566412448883,0,0
168,0.02999555878341198,0,0
169,0.4647851586341858,0,0
170,0.6722473502159119,1,0
171,0.07102352380752563,0,0
172,0.03098214976489544,0,0
173,0.9604933857917786,1,0
174,0.771303117275238,1,0
175,0.5218902230262756,1,0
176,0.58689945936203,1,0
177,0.46546342968940735,0,0
178,0.13470180332660675,0,0
179,0.26805028319358826,0,0
180,0.5287509560585022,1,0
181,0.44481340050697327,0,0
182,0.24668601155281067,0,0
183,0.022991444915533066,0,0
184,0.28884249925613403,0,0
185,0.08744115382432938,0,0
186,0.46458324790000916,0,0
187,0.317726194858551,0,0
188,0.026603929698467255,0,0
189,0.17530293762683868,0,0
190,0.3049936890602112,0,0
191,0.018070172518491745,0,0
192,0.7084135413169861,1,0
193,0.40766802430152893,0,0
194,0.16946101188659668,0,0
195,0.17970292270183563,0,0
196,0.5906240344047546,1,0
197,0.31340476870536804,0,0
198,0.015972839668393135,0,0
199,0.3888946771621704,0,0
200,0.13181878626346588,0,0
201,0.4840904474258423,0,0
202,0.3403022289276123,0,0
203,0.03406674414873123,0,0
204,0.31885579228401184,0,0
205,0.15214797854423523,0,0
206,0.1610822230577469,0,0
207,0.024871455505490303,0,0
208,0.30564385652542114,0,0
209,0.1611277312040329,0,0
210,0.046805042773485184,0,0
211,0.3111218512058258,0,0
212,0.07687573879957199,0,0
213,0.03641349822282791,0,0
214,0.16893333196640015,0,0
215,0.24161121249198914,0,0
216,0.3661843538284302,0,0
217,0.09510380029678345,0,0
218,0.6688642501831055,1,0
219,0.6315808296203613,1,0
220,0.16885815560817719,0,0
221,0.07717856764793396,0,0
222,0.34173446893692017,0,0
223,0.1536979079246521,0,0
224,0.0813991129398346,0,0
225,0.2582458257675171,0,0
226,0.09488637000322342,0,0
227,0.42472562193870544,0,0
228,0.07373756915330887,0,0
229,0.5529624819755554,1,0
230,0.12963761389255524,0,0
231,0.1484840363264084,0,0
232,0.2255895733833313,0,0
233,0.5128252506256104,1,0
234,0.13510288298130035,0,0
235,0.07567231357097626,0,0
236,0.12381934374570847,0,0
237,0.15079519152641296,0,0
238,0.09113627672195435,0,0
239,0.22970306873321533,0,0
240,0.45985910296440125,0,0
241,0.05456968769431114,0,1
242,0.03245171159505844,0,1
243,0.06501242518424988,0,1
244,0.40016448497772217,0,1
245,0.6621503233909607,1,1
246,0.39846500754356384,0,1
247,0.5464279651641846,1,1
248,0.5047572255134583,1,1
249,0.6821898818016052,1,1
250,0.9546682834625244,1,1
251,0.969520092010498,1,1
252,0.9842497706413269,1,1
253,0.9214370250701904,1,1
254,0.9650851488113403,1,1
255,0.9771803617477417,1,1
256,0.9239239692687988,1,1
257,0.9761731028556824,1,1
258,0.48951712250709534,0,1
259,0.9108019471168518,1,1
260,0.4970194101333618,0,1
261,0.889910876750946,1,1
262,0.9499016404151917,1,1
263,0.7958213686943054,1,1
264,0.5018972158432007,1,1
265,0.8638215065002441,1,1
266,0.7836700677871704,1,1
267,0.98875892162323,1,1
268,0.4651601016521454,0,1
269,0.9082046747207642,1,1
270,0.8564355373382568,1,1
271,0.9902417063713074,1,1
272,0.5046492218971252,1,1
273,0.9123870730400085,1,1
274,0.9188385009765625,1,1
275,0.9900144338607788,1,1
276,0.573232114315033,1,1
277,0.6883241534233093,1,1
278,0.458006352186203,0,1
279,0.9627286195755005,1,1
280,0.7025899291038513,1,1
281,0.9575175046920776,1,1
282,0.5201233625411987,1,1
283,0.8048516511917114,1,1
284,0.8531385064125061,1,1
285,0.9836241006851196,1,1
286,0.9178177118301392,1,1
287,0.9436084032058716,1,1
288,0.46315398812294006,0,1
289,0.6742905378341675,1,1
290,0.827663242816925,1,1
291,0.9634017944335938,1,1
292,0.8335444331169128,1,1
293,0.96165931224823,1,1
294,0.9660770297050476,1,1
295,0.9682950377464294,1,1
296,0.846380889415741,1,1
297,0.9846440553665161,1,1
298,0.9907833337783813,1,1
299,0.8417615294456482,1,1
300,0.6589770317077637,1,1
301,0.8855648636817932,1,1
302,0.9055423140525818,1,1
303,0.5977632403373718,1,1
304,0.7116414904594421,1,1
305,0.5524413585662842,1,1
306,0.5720058083534241,1,1
307,0.899215817451477,1,1
308,0.501459002494812,1,1
309,0.6039287447929382,1,1
310,0.6966363787651062,1,1
311,0.43343037366867065,0,1
312,0.9568737745285034,1,1
313,0.9782691597938538,1,1
314,0.8772130608558655,1,1
315,0.8333156108856201,1,1
316,0.4818118214607239,0,1
317,0.8938360810279846,1,1
318,0.9524981379508972,1,1
319,0.48194193840026855,0,1
320,0.9351962208747864,1,1
321,0.9123258590698242,1,1
322,0.9481313228607178,1,1
323,0.9793590903282166,1,1
324,0.9000478386878967,1,1
325,0.9135948419570923,1,1
326,0.4713577628135681,0,1
327,0.7868109941482544,1,1
328,0.9503934383392334,1,1
329,0.5666229724884033,1,1
330,0.7823759317398071,1,1
331,0.9622968435287476,1,1
332,0.49575528502464294,0,1
333,0.9770987629890442,1,1
334,0.7989805936813354,1,1
335,0.6545364856719971,1,1
336,0.8080638647079468,1,1
337,0.6656197905540466,1,1
338,0.5536591410636902,1,1
339,0.1448620706796646,0,0
340,0.20107939839363098,0,0
341,0.22268494963645935,0,0
342,0.4996507167816162,0,0
343,0.37461867928504944,0,0
344,0.29466328024864197,0,0
345,0.12209178507328033,0,0
346,0.36720290780067444,0,0
347,0.3862602114677429,0,0
348,0.34978264570236206,0,0
349,0.8189341425895691,1,1
350,0.5656267404556274,1,1
351,0.715092122554779,1,1
352,0.7386227250099182,1,1
353,0.6931855082511902,1,1
354,0.6276995539665222,1,1
355,0.5290117859840393,1,1
356,0.7104406356811523,1,1
357,0.7795568108558655,1,1
358,0.8281787633895874,1,1
359,0.7725223898887634,1,1
360,0.7486333250999451,1,1
361,0.7365387678146362,1,1
362,0.677301824092865,1,1
363,0.6766703724861145,1,1
364,0.8795065879821777,1,1
365,0.8419739007949829,1,1
366,0.9032166004180908,1,1
367,0.8983570337295532,1,1
368,0.23293428122997284,0,0
369,0.1789696365594864,0,0
370,0.23891021311283112,0,0
371,0.22955016791820526,0,1
372,0.4241344630718231,0,1
373,0.29717719554901123,0,1
374,0.6185908913612366,1,1
375,0.3479885458946228,0,0
376,0.4464080035686493,0,0
377,0.18576452136039734,0,0
378,0.4205928444862366,0,0
379,0.27006295323371887,0,0
380,0.5153477191925049,1,1
381,0.3237924575805664,0,1
382,0.33246636390686035,0,1
383,0.41386207938194275,0,1
384,0.8110278844833374,1,1
385,0.4466555714607239,0,1
386,0.29972603917121887,0,0
387,0.17267100512981415,0,0
388,0.2530975341796875,0,0
389,0.5172058343887329,1,0
390,0.416280061006546,0,0
391,0.5427716374397278,1,0
392,0.3348809480667114,0,0
393,0.46964162588119507,0,0
394,0.3236755132675171,0,0
395,0.29415494203567505,0,0
396,0.2641516327857971,0,0
397,0.24421149492263794,0,0
398,0.6086289286613464,1,0
399,0.3484472334384918,0,0
400,0.6560987830162048,1,0
401,0.24158866703510284,0,0
402,0.3233843743801117,0,0
403,0.6373900175094604,1,0
404,0.2710168957710266,0,0
405,0.6632817983627319,1,0
406,0.5902954339981079,1,0
407,0.49843528866767883,0,0
408,0.5176441073417664,1,0
409,0.5965301990509033,1,0
410,0.6595882177352905,1,0
411,0.26192861795425415,0,0
412,0.6941534280776978,1,0
413,0.45865222811698914,0,0
414,0.6425251364707947,1,0
415,0.08246061205863953,0,0
416,0.2890293300151825,0,0
417,0.6270182132720947,1,0
418,0.6458112001419067,1,0
419,0.7947074770927429,1,0
420,0.4255932867527008,0,0
421,0.6215968132019043,1,0
422,0.7063260674476624,1,0
423,0.21151575446128845,0,0
424,0.4556109309196472,0,0
425,0.6235755085945129,1,0
426,0.6542341113090515,1,1
427,0.5394063591957092,1,1
428,0.7995156049728394,1,1
429,0.3945334553718567,0,1
430,0.6380035877227783,1,1
431,0.8135015964508057,1,1
432,0.7534853219985962,1,1
433,0.6457704305648804,1,1
434,0.541013777256012,1,1
435,0.774657666683197,1,1
436,0.8178041577339172,1,1
437,0.5652703642845154,1,1
438,0.8877171277999878,1,1
439,0.48961037397384644,0,1
440,0.8746921420097351,1,1
441,0.6026647686958313,1,1
442,0.2913925051689148,0,1
443,0.23639139533042908,0,0
444,0.3415692150592804,0,0
445,0.31562331318855286,0,0
446,0.3107430338859558,0,0
447,0.2760537564754486,0,0
448,0.21770501136779785,0,0
449,0.4945126473903656,0,0
450,0.07305116206407547,0,0
451,0.3300062119960785,0,0
452,0.5996286869049072,1,0
453,0.8289949893951416,1,0
454,0.7803657650947571,1,0
455,0.6955186128616333,1,1
456,0.496242493391037,0,1
457,0.5358676314353943,1,1
458,0.6093876361846924,1,1
459,0.469992995262146,0,1
460,0.6075745224952698,1,1
461,0.7334372401237488,1,1
462,0.4125148355960846,0,1
463,0.46304240822792053,0,1
464,0.4085915982723236,0,1
465,0.7270114421844482,1,1
466,0.6880598664283752,1,1
467,0.36514994502067566,0,1
468,0.44189706444740295,0,1
469,0.13244876265525818,0,0
470,0.07626646012067795,0,0
471,0.31824830174446106,0,0
472,0.37971097230911255,0,0
473,0.23572754859924316,0,0
474,0.30483582615852356,0,0
475,0.27814239263534546,0,0
476,0.8212195038795471,1,0
477,0.7171242833137512,1,0
478,0.9749602675437927,1,0
479,0.7161335349082947,1,0
480,0.7673943042755127,1,0
481,0.48231813311576843,0,0
482,0.49433255195617676,0,0
483,0.5150309801101685,1,0
484,0.4119870364665985,0,0
485,0.3928355276584625,0,0
486,0.7448244094848633,1,0
487,0.6918805241584778,1,0
488,0.518666684627533,1,1
489,0.5411849021911621,1,1
490,0.5752202272415161,1,1
491,0.9314364790916443,1,1
492,0.6037683486938477,1,1
493,0.4243917167186737,0,1
494,0.669912576675415,1,1
495,0.3747122287750244,0,0
496,0.5388752818107605,1,0
497,0.4499349892139435,0,0
498,0.4349019527435303,0,0
499,0.6778845191001892,1,0
500,0.3841797411441803,0,0
501,0.32492929697036743,0,0
502,0.1927630603313446,0,0
503,0.5730865597724915,1,0
504,0.44011765718460083,0,0
505,0.29075366258621216,0,0
506,0.36187151074409485,0,0
507,0.703838050365448,1,0
508,0.5028688907623291,1,0
509,0.3849155008792877,0,0
510,0.2929900288581848,0,0
511,0.78849858045578,1,0
512,0.5022370219230652,1,0
513,0.3511492908000946,0,0
514,0.8131479024887085,1,0
515,0.5755018591880798,1,0
516,0.38642948865890503,0,0
517,0.4379090666770935,0,0
518,0.6926308870315552,1,0
519,0.4671194553375244,0,0
520,0.2172393500804901,0,0
521,0.2654384672641754,0,0
522,0.17439796030521393,0,0
523,0.22590553760528564,0,0
524,0.47754907608032227,0,0
525,0.2304609715938568,0,0
526,0.12308904528617859,0,0
527,0.05709626525640488,0,0
528,0.08553475141525269,0,0
529,0.2376275509595871,0,0
530,0.023484129458665848,0,0
531,0.08248179405927658,0,0
532,0.1460675597190857,0,0
533,0.08946569263935089,0,0
534,0.18266655504703522,0,0
535,0.08608271181583405,0,0
536,0.39227840304374695,0,0
537,0.18578076362609863,0,0
538,0.03005366213619709,0,0
539,0.5905072689056396,1,0
540,0.22145861387252808,0,0
541,0.03137385845184326,0,0
542,0.15489427745342255,0,0
543,0.20128482580184937,0,0
544,0.023768259212374687,0,0
545,0.093279168009758,0,0
546,0.4712800681591034,0,0
547,0.10265274345874786,0,0
548,0.04197631776332855,0,0
549,0.15299975872039795,0,0
550,0.08003587275743484,0,0
551,0.1373448520898819,0,0
552,0.07550361752510071,0,0
553,0.13673226535320282,0,0
554,0.18519894778728485,0,0
555,0.2774800956249237,0,0
556,0.18709713220596313,0,0
557,0.03269844129681587,0,0
558,0.20057077705860138,0,0
559,0.4288828372955322,0,0
560,0.34166064858436584,0,0
561,0.258686900138855,0,0
562,0.02386609837412834,0,0
563,0.5383674502372742,1,0
564,0.22581085562705994,0,0
565,0.02519066631793976,0,0
566,0.17680326104164124,0,0
567,0.2278103083372116,0,0
568,0.31538477540016174,0,0
569,0.4017705023288727,0,0
570,0.42572978138923645,0,0
571,0.49176517128944397,0,0
572,0.19308649003505707,0,0
573,0.0280153825879097,0,0
574,0.04855215176939964,0,0
575,0.6373429894447327,1,0
576,0.3937146067619324,0,0
577,0.04262027144432068,0,0
578,0.3607231378555298,0,0
579,0.15584759414196014,0,0
580,0.09132196009159088,0,0
581,0.030403804033994675,0,0
582,0.22328422963619232,0,0
583,0.3922837972640991,0,0
584,0.041642844676971436,0,0
585,0.5929328799247742,1,0
586,0.4140743613243103,0,0
587,0.03223045542836189,0,0
588,0.08135083317756653,0,0
589,0.051805056631565094,0,0
590,0.038831762969493866,0,0
591,0.03196687623858452,0,0
592,0.047995675355196,0,0
593,0.20263218879699707,0,0
594,0.5260206460952759,1,0
595,0.5476685166358948,1,0
596,0.6579803824424744,1,0
597,0.6228784322738647,1,0
598,0.7571229338645935,1,0
599,0.5138475894927979,1,0
600,0.6051214933395386,1,0
601,0.5225576758384705,1,0
602,0.4591805040836334,0,0
603,0.4108729958534241,0,1
604,0.25609275698661804,0,1
605,0.394376277923584,0,1
606,0.43747037649154663,0,1
607,0.4999098479747772,0,1
608,0.4895782470703125,0,1
609,0.6667354702949524,1,1
610,0.933539867401123,1,1
611,0.9183017015457153,1,1
612,0.7339270114898682,1,1
613,0.49575769901275635,0,1
614,0.5018399953842163,1,1
615,0.5511162281036377,1,1
616,0.35216131806373596,0,1
617,0.5215823650360107,1,1
618,0.5672825574874878,1,1
619,0.25848039984703064,0,1
620,0.5468938946723938,1,1
621,0.4167855978012085,0,1
622,0.47913047671318054,0,1
623,0.4884311556816101,0,1
624,0.7753021717071533,1,1
625,0.6457157135009766,1,1
626,0.520574688911438,1,1
627,0.3049318492412567,0,1
628,0.3927413523197174,0,1
629,0.4198838770389557,0,1
630,0.38694313168525696,0,1
631,0.6192759275436401,1,1
632,0.3976900279521942,0,1
633,0.8289017081260681,1,1
634,0.4646543264389038,0,1
635,0.39599308371543884,0,1
636,0.4322148263454437,0,1
637,0.43596261739730835,0,1
638,0.41340550780296326,0,1
639,0.5037124752998352,1,1
640,0.44383952021598816,0,1
641,0.8301673531532288,1,1
642,0.7294109463691711,1,1
643,0.5614048838615417,1,1
644,0.7068864107131958,1,1
645,0.5065027475357056,1,1
646,0.43513810634613037,0,1
647,0.5527387857437134,1,1
648,0.45136404037475586,0,1
649,0.17484532296657562,0,1
650,0.42667004466056824,0,0
651,0.5239366888999939,1,0
652,0.4617348313331604,0,0
653,0.2966458797454834,0,0
654,0.3381626307964325,0,0
655,0.9952568411827087,1,1
656,0.942916214466095,1,1
657,0.981751024723053,1,1
658,0.8799856305122375,1,1
659,0.9864615797996521,1,1
660,0.979900062084198,1,1
661,0.7041822671890259,1,1
662,0.9952202439308167,1,1
663,0.8676723837852478,1,1
664,0.989831268787384,1,1
665,0.8841718435287476,1,1
666,0.717951774597168,1,1
667,0.7350797057151794,1,1
668,0.954566478729248,1,1
669,0.970122754573822,1,1
670,0.9856280088424683,1,1
671,0.6464685797691345,1,1
672,0.9783892631530762,1,1
673,0.7235963940620422,1,1
674,0.9958142638206482,1,1
675,0.9714480042457581,1,1
676,0.9003682136535645,1,1
677,0.9830795526504517,1,1
678,0.9849538803100586,1,1
679,0.9915032386779785,1,1
680,0.9816434979438782,1,1
681,0.9918819069862366,1,1
682,0.9919297695159912,1,1
683,0.8399977087974548,1,1
684,0.7298961281776428,1,1
685,0.9944855570793152,1,1
686,0.900649905204773,1,1
687,0.7005528807640076,1,1
688,0.9901655316352844,1,1
689,0.9721804857254028,1,1
690,0.9674450755119324,1,0
691,0.5666176676750183,1,0
692,0.7323001623153687,1,1
693,0.7288766503334045,1,1
694,0.6694257259368896,1,1
695,0.6405226588249207,1,1
696,0.5150840878486633,1,1
697,0.9186267256736755,1,1
698,0.761289119720459,1,1
699,0.7176598310470581,1,1
700,0.6661229729652405,1,1
701,0.9096922874450684,1,1
702,0.6589657664299011,1,1
703,0.6466017961502075,1,1
704,0.8739725351333618,1,1
705,0.6919755339622498,1,1
706,0.8831121325492859,1,1
707,0.21206820011138916,0,0
708,0.35720294713974,0,0
709,0.10202829539775848,0,0
710,0.2516011893749237,0,0
711,0.2699257433414459,0,0
712,0.2844511866569519,0,0
713,0.22933407127857208,0,0
714,0.3590330183506012,0,0
715,0.3898555338382721,0,0
716,0.2763879597187042,0,0
717,0.2593829929828644,0,0
718,0.34946516156196594,0,0
719,0.6686435341835022,1,1
720,0.5397723913192749,1,1
721,0.3334435820579529,0,1
722,0.4453926086425781,0,1
723,0.5651178359985352,1,1
724,0.2545921504497528,0,1
725,0.3974607586860657,0,1
726,0.1542178988456726,0,0
727,0.26132163405418396,0,0
728,0.17816895246505737,0,0
729,0.1692417562007904,0,0
730,0.34843212366104126,0,0
731,0.14299264550209045,0,0
732,0.562582790851593,1,0
733,0.7989541292190552,1,0
734,0.6462340354919434,1,0
735,0.5006041526794434,1,0
736,0.028652768582105637,0,0
737,0.4246196746826172,0,0
738,0.04966193065047264,0,0
739,0.43192967772483826,0,0
740,0.06880897283554077,0,0
741,0.02751646749675274,0,0
742,0.043724175542593,0,0
743,0.20617352426052094,0,0
744,0.9493259787559509,1,0
745,0.028325725346803665,0,0
746,0.04540073871612549,0,0
747,0.2297954559326172,0,0
748,0.9409188032150269,1,0
749,0.028981341049075127,0,0
750,0.05786716938018799,0,0
751,0.19688214361667633,0,0
752,0.44793349504470825,0,0
753,0.04459182545542717,0,0
754,0.5559408664703369,1,0
755,0.036021508276462555,0,0
756,0.0355638787150383,0,0
757,0.4890660047531128,0,0
758,0.048432379961013794,0,0
759,0.45349615812301636,0,0
760,0.13126996159553528,0,0
761,0.06560973078012466,0,0
762,0.09451578557491302,0,0
763,0.7410886287689209,1,0
764,0.7569311261177063,1,0
765,0.16620586812496185,0,0
766,0.46335354447364807,0,0
767,0.6688719391822815,1,0
768,0.4612268805503845,0,0
769,0.33690083026885986,0,0
770,0.7023137807846069,1,0
771,0.7495934963226318,1,0
772,0.6372601985931396,1,0
773,0.07872121036052704,0,0
774,0.8720602989196777,1,0
775,0.6598480939865112,1,0
776,0.3154900074005127,0,0
777,0.3157367408275604,0,0
778,0.6803610920906067,1,0
779,0.15635769069194794,0,0
780,0.21066410839557648,0,0
781,0.5802826881408691,1,0
782,0.547387957572937,1,0
783,0.9230615496635437,1,0
784,0.30602335929870605,0,0
785,0.458443284034729,0,0
786,0.3924171030521393,0,0
787,0.6709588170051575,1,0
788,0.5486972332000732,1,0
789,0.2130129635334015,0,0
790,0.8243091702461243,1,0
791,0.4016399085521698,0,0
792,0.2903130054473877,0,0
793,0.28991803526878357,0,0
794,0.46617332100868225,0,0
795,0.5641969442367554,1,0
796,0.45243337750434875,0,0
797,0.4088151752948761,0,0
798,0.5821628570556641,1,0
799,0.380013108253479,0,0
800,0.5806761384010315,1,0
801,0.5974156260490417,1,0
802,0.7553557753562927,1,0
803,0.6326643228530884,1,0
804,0.5786831974983215,1,0
805,0.7030750513076782,1,0
806,0.14489440619945526,0,0
807,0.7151100039482117,1,0
808,0.5693225264549255,1,0
809,0.45636799931526184,0,0
810,0.49707064032554626,0,0
811,0.38214266300201416,0,1
812,0.6073400974273682,1,1
813,0.5672212839126587,1,1
814,0.44547170400619507,0,1
815,0.4164523780345917,0,0
816,0.39991632103919983,0,0
817,0.36665451526641846,0,0
818,0.2992624342441559,0,0
819,0.5593563318252563,1,1
820,0.1152058020234108,0,1
821,0.1937476396560669,0,1
822,0.22387096285820007,0,1
823,0.3610881268978119,0,1
824,0.665381669998169,1,1
825,0.6957706809043884,1,1
826,0.7118070125579834,1,1
827,0.40817347168922424,0,1
828,0.37927016615867615,0,0
829,0.2646551728248596,0,0
830,0.1879248470067978,0,0
831,0.15296277403831482,0,0
832,0.16063649952411652,0,0
833,0.342014342546463,0,0
834,0.3660878837108612,0,0
835,0.3005846440792084,0,0
836,0.36000409722328186,0,0
837,0.37030988931655884,0,0
838,0.39907267689704895,0,0
839,0.36165380477905273,0,0
840,0.3229432702064514,0,0
841,0.2711351215839386,0,0
842,0.3442309498786926,0,0
843,0.24577809870243073,0,0
844,0.48208141326904297,0,0
845,0.7122094631195068,1,0
846,0.3527867794036865,0,0
847,0.11092482507228851,0,0
848,0.4296641945838928,0,0
849,0.3717309236526489,0,0
850,0.2080399990081787,0,0
851,0.06749072670936584,0,0
852,0.298239141702652,0,0
853,0.49046698212623596,0,0
854,0.2724754810333252,0,0
855,0.2554863393306732,0,0
856,0.24442410469055176,0,0
857,0.28999656438827515,0,0
858,0.43324047327041626,0,0
859,0.4760036766529083,0,0
860,0.39575764536857605,0,0
861,0.38629838824272156,0,0
862,0.2982649803161621,0,0
863,0.43108662962913513,0,0
864,0.19619420170783997,0,0
865,0.12812933325767517,0,0
866,0.3408783972263336,0,0
867,0.15003836154937744,0,0
868,0.14342761039733887,0,0
869,0.0670178011059761,0,0
870,0.1574961543083191,0,0
871,0.06813858449459076,0,0
872,0.38206058740615845,0,0
873,0.0809473842382431,0,0
874,0.18203292787075043,0,0
875,0.07674853503704071,0,0
876,0.11067559570074081,0,0
877,0.07616766542196274,0,0
878,0.3856143355369568,0,0
879,0.6205921173095703,1,0
880,0.6255777478218079,1,0
881,0.05763853341341019,0,0
882,0.35362887382507324,0,0
883,0.5368974208831787,1,0
884,0.5614053606987,1,0
885,0.06476616859436035,0,0
886,0.3325961232185364,0,0
887,0.2949739098548889,0,0
888,0.3719624876976013,0,0
889,0.18373724818229675,0,0
890,0.20730704069137573,0,0
891,0.1388651579618454,0,0
892,0.16036757826805115,0,0
893,0.21191738545894623,0,0
894,0.24010808765888214,0,0
895,0.4498275816440582,0,0
896,0.5263928771018982,1,0
897,0.4893776774406433,0,0
898,0.25410932302474976,0,0
899,0.2334120273590088,0,0
900,0.5902771353721619,1,0
901,0.5564888715744019,1,0
902,0.5407767295837402,1,0
903,0.40041691064834595,0,0
904,0.2335195243358612,0,0
905,0.2892773747444153,0,0
906,0.956320583820343,1,1
907,0.8639224767684937,1,1
908,0.4015582501888275,0,1
909,0.818727970123291,1,1
910,0.8575966358184814,1,1
911,0.9523913860321045,1,1
912,0.9412417411804199,1,1
913,0.8776066899299622,1,1
914,0.836401104927063,1,1
915,0.8531709313392639,1,1
916,0.8965432047843933,1,1
917,0.4187123775482178,0,1
918,0.9840942025184631,1,1
919,0.9307609796524048,1,1
920,0.9885651469230652,1,1
921,0.8291206955909729,1,1
922,0.3719985783100128,0,1
923,0.9666926860809326,1,1
924,0.34366458654403687,0,1
925,0.9915042519569397,1,1
926,0.8965432047843933,1,1
927,0.4187123775482178,0,1
928,0.9325082302093506,1,1
929,0.5067690014839172,1,1
930,0.24165935814380646,0,0
931,0.28102150559425354,0,0
932,0.3445546627044678,0,0
933,0.6328480243682861,1,1
934,0.5746787190437317,1,1
